id,user,ascent_stats,breeze_stats,icebox_stats,split_stats,sunset_stats,bind_stats,lotus_stats
3626,Lightningfast,"{'RND': '21', 'KPR': '0.76', 'APR': '0.48', 'FKPR': '0.10', 'KMAX': '16'}","{'RND': '26', 'KPR': '0.85', 'APR': '0.42', 'FKPR': '0.08', 'KMAX': '22'}","{'RND': '54', 'KPR': '0.85', 'APR': '0.43', 'FKPR': '0.06', 'KMAX': '24'}",,"{'RND': '17', 'KPR': '0.41', 'APR': '0.24', 'FKPR': '0.12', 'KMAX': '7'}",,"{'RND': '61', 'KPR': '0.54', 'APR': '0.36', 'FKPR': '0.11', 'KMAX': '14'}"
1839,Polvi,"{'RND': '21', 'KPR': '0.76', 'APR': '0.10', 'FKPR': '0.14', 'KMAX': '16'}","{'RND': '26', 'KPR': '0.62', 'APR': '0.23', 'FKPR': '0.31', 'KMAX': '16'}","{'RND': '54', 'KPR': '0.94', 'APR': '0.22', 'FKPR': '0.20', 'KMAX': '18'}",,"{'RND': '17', 'KPR': '0.65', 'APR': '0.18', 'FKPR': '0.12', 'KMAX': '11'}",,"{'RND': '61', 'KPR': '0.61', 'APR': '0.16', 'FKPR': '0.16', 'KMAX': '21'}"
9802,Benkai,"{'RND': '21', 'KPR': '0.38', 'APR': '0.14', 'FKPR': '0.05', 'KMAX': '8'}","{'RND': '26', 'KPR': '0.69', 'APR': '0.19', 'FKPR': '0.00', 'KMAX': '18'}","{'RND': '54', 'KPR': '0.57', 'APR': '0.15', 'FKPR': '0.02', 'KMAX': '12'}",,"{'RND': '17', 'KPR': '0.35', 'APR': '0.24', 'FKPR': '0.00', 'KMAX': '6'}",,"{'RND': '61', 'KPR': '0.64', 'APR': '0.13', 'FKPR': '0.13', 'KMAX': '16'}"
993,Medusa,"{'RND': '40', 'KPR': '0.63', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '19'}","{'RND': '22', 'KPR': '0.73', 'APR': '0.32', 'FKPR': '0.23', 'KMAX': '16'}",,"{'RND': '41', 'KPR': '0.56', 'APR': '0.32', 'FKPR': '0.10', 'KMAX': '13'}","{'RND': '39', 'KPR': '0.59', 'APR': '0.21', 'FKPR': '0.18', 'KMAX': '16'}",,"{'RND': '77', 'KPR': '0.68', 'APR': '0.29', 'FKPR': '0.06', 'KMAX': '16'}"
1970,neth,"{'RND': '40', 'KPR': '0.43', 'APR': '0.15', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': '22', 'KPR': '0.86', 'APR': '0.36', 'FKPR': '0.05', 'KMAX': '19'}",,"{'RND': '41', 'KPR': '0.39', 'APR': '0.15', 'FKPR': '0.07', 'KMAX': '8'}","{'RND': '39', 'KPR': '0.72', 'APR': '0.18', 'FKPR': '0.03', 'KMAX': '23'}",,"{'RND': '77', 'KPR': '0.60', 'APR': '0.17', 'FKPR': '0.05', 'KMAX': '14'}"
6672,Meiy,"{'RND': '40', 'KPR': '1.10', 'APR': '0.13', 'FKPR': '0.15', 'KMAX': '29'}","{'RND': '22', 'KPR': '0.91', 'APR': '0.14', 'FKPR': '0.27', 'KMAX': '20'}",,"{'RND': '41', 'KPR': '0.76', 'APR': '0.15', 'FKPR': '0.17', 'KMAX': '16'}","{'RND': '39', 'KPR': '0.74', 'APR': '0.23', 'FKPR': '0.15', 'KMAX': '18'}",,"{'RND': '77', 'KPR': '0.78', 'APR': '0.18', 'FKPR': '0.21', 'KMAX': '25'}"
21438,SSeeS,"{'RND': '40', 'KPR': '0.48', 'APR': '0.25', 'FKPR': '0.10', 'KMAX': '13'}","{'RND': '22', 'KPR': '0.32', 'APR': '0.55', 'FKPR': '0.05', 'KMAX': '7'}",,"{'RND': '41', 'KPR': '0.56', 'APR': '0.27', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '39', 'KPR': '0.51', 'APR': '0.44', 'FKPR': '0.00', 'KMAX': '12'}",,"{'RND': '77', 'KPR': '0.65', 'APR': '0.34', 'FKPR': '0.03', 'KMAX': '17'}"
6700,Anthem,"{'RND': '40', 'KPR': '0.48', 'APR': '0.63', 'FKPR': '0.05', 'KMAX': '12'}","{'RND': '22', 'KPR': '0.91', 'APR': '0.27', 'FKPR': '0.00', 'KMAX': '20'}",,"{'RND': '41', 'KPR': '0.59', 'APR': '0.32', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '39', 'KPR': '0.49', 'APR': '0.23', 'FKPR': '0.05', 'KMAX': '15'}",,"{'RND': '77', 'KPR': '0.48', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '14'}"
7857,BerLIN,"{'RND': '53', 'KPR': '0.55', 'APR': '0.45', 'FKPR': '', 'KMAX': '15'}","{'RND': '93', 'KPR': '0.73', 'APR': '0.27', 'FKPR': '0.08', 'KMAX': '26'}","{'RND': '64', 'KPR': '0.47', 'APR': '0.25', 'FKPR': '0.14', 'KMAX': '11'}","{'RND': '19', 'KPR': '0.58', 'APR': '0.42', 'FKPR': '', 'KMAX': '11'}","{'RND': '34', 'KPR': '0.62', 'APR': '0.35', 'FKPR': '0.11', 'KMAX': '13'}",,"{'RND': '23', 'KPR': '0.61', 'APR': '0.48', 'FKPR': '0.17', 'KMAX': '14'}"
872,Autumn,"{'RND': '53', 'KPR': '0.64', 'APR': '0.17', 'FKPR': '', 'KMAX': '18'}","{'RND': '93', 'KPR': '0.83', 'APR': '0.23', 'FKPR': '0.29', 'KMAX': '25'}","{'RND': '64', 'KPR': '0.84', 'APR': '0.08', 'FKPR': '0.19', 'KMAX': '25'}","{'RND': '19', 'KPR': '0.68', 'APR': '0.11', 'FKPR': '', 'KMAX': '13'}","{'RND': '34', 'KPR': '0.82', 'APR': '0.32', 'FKPR': '0.17', 'KMAX': '15'}",,"{'RND': '23', 'KPR': '0.78', 'APR': '0.30', 'FKPR': '0.22', 'KMAX': '18'}"
3028,Life,"{'RND': '53', 'KPR': '0.83', 'APR': '0.21', 'FKPR': '', 'KMAX': '22'}","{'RND': '93', 'KPR': '0.84', 'APR': '0.16', 'FKPR': '0.17', 'KMAX': '26'}","{'RND': '64', 'KPR': '1.02', 'APR': '0.20', 'FKPR': '0.24', 'KMAX': '25'}","{'RND': '19', 'KPR': '0.68', 'APR': '0.21', 'FKPR': '', 'KMAX': '13'}","{'RND': '34', 'KPR': '0.94', 'APR': '0.12', 'FKPR': '0.17', 'KMAX': '18'}",,"{'RND': '23', 'KPR': '0.70', 'APR': '0.09', 'FKPR': '0.04', 'KMAX': '16'}"
19530,AAAAY,"{'RND': '53', 'KPR': '0.75', 'APR': '0.17', 'FKPR': '', 'KMAX': '26'}","{'RND': '93', 'KPR': '0.67', 'APR': '0.24', 'FKPR': '0.00', 'KMAX': '19'}","{'RND': '64', 'KPR': '0.75', 'APR': '0.28', 'FKPR': '0.00', 'KMAX': '19'}","{'RND': '19', 'KPR': '0.74', 'APR': '0.32', 'FKPR': '', 'KMAX': '14'}","{'RND': '34', 'KPR': '0.65', 'APR': '0.18', 'FKPR': '0.00', 'KMAX': '15'}",,"{'RND': '23', 'KPR': '0.65', 'APR': '0.35', 'FKPR': '0.04', 'KMAX': '15'}"
37489,Lysoar,"{'RND': '53', 'KPR': '0.62', 'APR': '0.26', 'FKPR': '', 'KMAX': '19'}","{'RND': '93', 'KPR': '0.60', 'APR': '0.23', 'FKPR': '0.04', 'KMAX': '20'}","{'RND': '64', 'KPR': '0.48', 'APR': '0.16', 'FKPR': '0.10', 'KMAX': '11'}","{'RND': '19', 'KPR': '0.63', 'APR': '0.11', 'FKPR': '', 'KMAX': '12'}","{'RND': '34', 'KPR': '0.47', 'APR': '0.35', 'FKPR': '0.00', 'KMAX': '10'}",,"{'RND': '23', 'KPR': '0.61', 'APR': '0.13', 'FKPR': '0.09', 'KMAX': '14'}"
4763,ZiXuan,,,,,,,
4720,Haodong,"{'RND': '66', 'KPR': '0.70', 'APR': '0.45', 'FKPR': '', 'KMAX': '20'}","{'RND': '45', 'KPR': '0.49', 'APR': '0.18', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '57', 'KPR': '0.40', 'APR': '0.30', 'FKPR': '0.06', 'KMAX': '13'}","{'RND': '83', 'KPR': '0.48', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '81', 'KPR': '0.52', 'APR': '0.32', 'FKPR': '0.03', 'KMAX': '14'}","{'RND': '63', 'KPR': '0.70', 'APR': '0.30', 'FKPR': '0.14', 'KMAX': '19'}",
3520,ZmjjKK,"{'RND': '66', 'KPR': '0.95', 'APR': '0.27', 'FKPR': '', 'KMAX': '27'}","{'RND': '45', 'KPR': '1.02', 'APR': '0.11', 'FKPR': '0.21', 'KMAX': '30'}","{'RND': '57', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '0.19', 'KMAX': '25'}","{'RND': '83', 'KPR': '1.00', 'APR': '0.31', 'FKPR': '0.23', 'KMAX': '30'}","{'RND': '81', 'KPR': '0.89', 'APR': '0.12', 'FKPR': '0.16', 'KMAX': '26'}","{'RND': '63', 'KPR': '0.78', 'APR': '0.54', 'FKPR': '0.14', 'KMAX': '21'}",
3017,nobody,"{'RND': '66', 'KPR': '0.70', 'APR': '0.29', 'FKPR': '', 'KMAX': '27'}","{'RND': '45', 'KPR': '0.56', 'APR': '0.18', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '57', 'KPR': '0.79', 'APR': '0.18', 'FKPR': '0.06', 'KMAX': '20'}","{'RND': '83', 'KPR': '0.86', 'APR': '0.33', 'FKPR': '0.13', 'KMAX': '28'}","{'RND': '81', 'KPR': '0.64', 'APR': '0.19', 'FKPR': '0.08', 'KMAX': '19'}","{'RND': '63', 'KPR': '0.51', 'APR': '0.35', 'FKPR': '0.00', 'KMAX': '17'}",
29401,Muggle,,,,,,,
15559,CHICHOO,"{'RND': '66', 'KPR': '0.65', 'APR': '0.29', 'FKPR': '', 'KMAX': '22'}","{'RND': '45', 'KPR': '0.71', 'APR': '0.11', 'FKPR': '0.00', 'KMAX': '24'}","{'RND': '57', 'KPR': '0.67', 'APR': '0.12', 'FKPR': '0.08', 'KMAX': '16'}","{'RND': '83', 'KPR': '0.58', 'APR': '0.24', 'FKPR': '0.13', 'KMAX': '15'}","{'RND': '81', 'KPR': '0.62', 'APR': '0.22', 'FKPR': '0.05', 'KMAX': '19'}","{'RND': '63', 'KPR': '0.86', 'APR': '0.46', 'FKPR': '0.05', 'KMAX': '23'}",
4742,Smoggy,"{'RND': '66', 'KPR': '0.94', 'APR': '0.38', 'FKPR': '', 'KMAX': '24'}","{'RND': '45', 'KPR': '0.53', 'APR': '0.49', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '57', 'KPR': '0.84', 'APR': '0.53', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '83', 'KPR': '0.76', 'APR': '0.35', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '81', 'KPR': '0.67', 'APR': '0.49', 'FKPR': '0.03', 'KMAX': '16'}","{'RND': '63', 'KPR': '0.76', 'APR': '0.13', 'FKPR': '0.27', 'KMAX': '19'}",
3885,valyn,,"{'RND': '64', 'KPR': '0.55', 'APR': '0.23', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '37', 'KPR': '0.46', 'APR': '0.19', 'FKPR': '0.08', 'KMAX': '9'}","{'RND': '92', 'KPR': '0.59', 'APR': '0.22', 'FKPR': '0.05', 'KMAX': '16'}","{'RND': '64', 'KPR': '0.61', 'APR': '0.41', 'FKPR': '0.17', 'KMAX': '14'}","{'RND': '22', 'KPR': '0.77', 'APR': '0.32', 'FKPR': '0.14', 'KMAX': '17'}","{'RND': '38', 'KPR': '0.55', 'APR': '0.45', 'FKPR': '0.08', 'KMAX': '11'}"
8402,icy,"{'RND': '20', 'KPR': '0.35', 'APR': '0.10', 'FKPR': '0.05', 'KMAX': '7'}","{'RND': '19', 'KPR': '0.37', 'APR': '0.05', 'FKPR': '0.16', 'KMAX': '7'}","{'RND': '37', 'KPR': '0.76', 'APR': '0.27', 'FKPR': '0.11', 'KMAX': '17'}","{'RND': '21', 'KPR': '0.33', 'APR': '0.33', 'FKPR': '0.10', 'KMAX': '7'}",,"{'RND': '22', 'KPR': '0.77', 'APR': '0.18', 'FKPR': '0.18', 'KMAX': '17'}","{'RND': '38', 'KPR': '0.68', 'APR': '0.16', 'FKPR': '0.26', 'KMAX': '15'}"
15500,trent,,"{'RND': '64', 'KPR': '0.63', 'APR': '0.17', 'FKPR': '0.11', 'KMAX': '16'}","{'RND': '37', 'KPR': '0.73', 'APR': '0.27', 'FKPR': '0.05', 'KMAX': '19'}","{'RND': '92', 'KPR': '0.72', 'APR': '0.34', 'FKPR': '0.11', 'KMAX': '22'}","{'RND': '64', 'KPR': '0.69', 'APR': '0.31', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '22', 'KPR': '0.73', 'APR': '0.82', 'FKPR': '0.09', 'KMAX': '16'}","{'RND': '38', 'KPR': '0.61', 'APR': '0.26', 'FKPR': '0.03', 'KMAX': '12'}"
4581,JonahP,,"{'RND': '64', 'KPR': '0.61', 'APR': '0.23', 'FKPR': '0.08', 'KMAX': '15'}","{'RND': '37', 'KPR': '0.95', 'APR': '0.24', 'FKPR': '0.14', 'KMAX': '19'}","{'RND': '92', 'KPR': '0.46', 'APR': '0.45', 'FKPR': '0.03', 'KMAX': '18'}","{'RND': '64', 'KPR': '0.63', 'APR': '0.27', 'FKPR': '0.02', 'KMAX': '18'}","{'RND': '22', 'KPR': '0.50', 'APR': '0.73', 'FKPR': '0.09', 'KMAX': '11'}","{'RND': '38', 'KPR': '0.71', 'APR': '0.24', 'FKPR': '0.05', 'KMAX': '16'}"
7873,leaf,,"{'RND': '64', 'KPR': '0.80', 'APR': '0.17', 'FKPR': '0.14', 'KMAX': '23'}","{'RND': '37', 'KPR': '1.14', 'APR': '0.24', 'FKPR': '0.19', 'KMAX': '28'}","{'RND': '92', 'KPR': '0.82', 'APR': '0.13', 'FKPR': '0.18', 'KMAX': '26'}","{'RND': '64', 'KPR': '0.84', 'APR': '0.22', 'FKPR': '0.17', 'KMAX': '20'}","{'RND': '22', 'KPR': '0.59', 'APR': '0.27', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': '38', 'KPR': '0.82', 'APR': '0.11', 'FKPR': '0.11', 'KMAX': '19'}"
13093,jzz,"{'RND': '19', 'KPR': '0.42', 'APR': '0.26', 'FKPR': '0.00', 'KMAX': '8'}","{'RND': '39', 'KPR': '0.72', 'APR': '0.26', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '19', 'KPR': '0.79', 'APR': '0.16', 'FKPR': '0.11', 'KMAX': '15'}","{'RND': '70', 'KPR': '0.81', 'APR': '0.11', 'FKPR': '0.21', 'KMAX': '28'}","{'RND': '43', 'KPR': '0.84', 'APR': '0.28', 'FKPR': '0.26', 'KMAX': '22'}","{'RND': '20', 'KPR': '0.30', 'APR': '0.15', 'FKPR': '0.10', 'KMAX': '6'}","{'RND': '16', 'KPR': '0.56', 'APR': '0.19', 'FKPR': '0.06', 'KMAX': '9'}"
8872,mazin,"{'RND': '19', 'KPR': '0.47', 'APR': '0.21', 'FKPR': '0.16', 'KMAX': '9'}","{'RND': '39', 'KPR': '0.36', 'APR': '0.38', 'FKPR': '0.08', 'KMAX': '12'}","{'RND': '19', 'KPR': '0.32', 'APR': '0.32', 'FKPR': '0.00', 'KMAX': '6'}","{'RND': '70', 'KPR': '0.46', 'APR': '0.20', 'FKPR': '0.03', 'KMAX': '12'}","{'RND': '43', 'KPR': '0.58', 'APR': '0.37', 'FKPR': '0.07', 'KMAX': '14'}","{'RND': '20', 'KPR': '0.45', 'APR': '0.75', 'FKPR': '0.05', 'KMAX': '9'}","{'RND': '16', 'KPR': '0.69', 'APR': '0.25', 'FKPR': '0.00', 'KMAX': '11'}"
5957,artzin,"{'RND': '19', 'KPR': '0.95', 'APR': '0.05', 'FKPR': '0.11', 'KMAX': '18'}","{'RND': '39', 'KPR': '0.90', 'APR': '0.13', 'FKPR': '0.21', 'KMAX': '28'}","{'RND': '19', 'KPR': '0.74', 'APR': '0.11', 'FKPR': '0.32', 'KMAX': '14'}","{'RND': '70', 'KPR': '0.69', 'APR': '0.21', 'FKPR': '0.10', 'KMAX': '20'}","{'RND': '43', 'KPR': '0.70', 'APR': '0.21', 'FKPR': '0.07', 'KMAX': '16'}","{'RND': '20', 'KPR': '0.70', 'APR': '0.15', 'FKPR': '0.10', 'KMAX': '14'}","{'RND': '16', 'KPR': '0.44', 'APR': '0.25', 'FKPR': '0.19', 'KMAX': '7'}"
5351,RgLMeister,"{'RND': '19', 'KPR': '0.47', 'APR': '0.26', 'FKPR': '0.11', 'KMAX': '9'}","{'RND': '39', 'KPR': '0.56', 'APR': '0.28', 'FKPR': '0.00', 'KMAX': '17'}","{'RND': '19', 'KPR': '0.32', 'APR': '0.32', 'FKPR': '0.11', 'KMAX': '6'}","{'RND': '70', 'KPR': '0.66', 'APR': '0.43', 'FKPR': '0.04', 'KMAX': '23'}","{'RND': '43', 'KPR': '0.58', 'APR': '0.35', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '20', 'KPR': '0.70', 'APR': '0.20', 'FKPR': '0.10', 'KMAX': '14'}","{'RND': '16', 'KPR': '0.44', 'APR': '0.38', 'FKPR': '0.06', 'KMAX': '7'}"
651,frz,"{'RND': '19', 'KPR': '0.53', 'APR': '0.00', 'FKPR': '0.00', 'KMAX': '10'}","{'RND': '39', 'KPR': '0.56', 'APR': '0.15', 'FKPR': '0.08', 'KMAX': '13'}","{'RND': '19', 'KPR': '0.58', 'APR': '0.21', 'FKPR': '0.00', 'KMAX': '11'}","{'RND': '70', 'KPR': '0.66', 'APR': '0.27', 'FKPR': '0.07', 'KMAX': '17'}","{'RND': '43', 'KPR': '0.81', 'APR': '0.12', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '20', 'KPR': '0.50', 'APR': '0.25', 'FKPR': '0.05', 'KMAX': '10'}","{'RND': '16', 'KPR': '0.44', 'APR': '0.06', 'FKPR': '0.06', 'KMAX': '7'}"
1265,johnqt,"{'RND': '80', 'KPR': '0.49', 'APR': '0.19', 'FKPR': '0.05', 'KMAX': '13'}","{'RND': '59', 'KPR': '0.58', 'APR': '0.17', 'FKPR': '0.07', 'KMAX': '13'}","{'RND': '116', 'KPR': '0.65', 'APR': '0.32', 'FKPR': '0.06', 'KMAX': '21'}","{'RND': '190', 'KPR': '0.75', 'APR': '0.25', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '133', 'KPR': '0.65', 'APR': '0.27', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': '91', 'KPR': '0.58', 'APR': '0.22', 'FKPR': '0.02', 'KMAX': '15'}","{'RND': '161', 'KPR': '0.80', 'APR': '0.38', 'FKPR': '0.07', 'KMAX': '29'}"
9,TenZ,"{'RND': '80', 'KPR': '0.84', 'APR': '0.40', 'FKPR': '0.11', 'KMAX': '19'}","{'RND': '59', 'KPR': '0.59', 'APR': '0.47', 'FKPR': '0.08', 'KMAX': '16'}","{'RND': '116', 'KPR': '0.69', 'APR': '0.74', 'FKPR': '0.06', 'KMAX': '19'}","{'RND': '190', 'KPR': '0.74', 'APR': '0.52', 'FKPR': '0.09', 'KMAX': '20'}","{'RND': '133', 'KPR': '0.89', 'APR': '0.39', 'FKPR': '0.11', 'KMAX': '30'}","{'RND': '91', 'KPR': '0.74', 'APR': '0.41', 'FKPR': '0.16', 'KMAX': '21'}","{'RND': '161', 'KPR': '0.78', 'APR': '0.52', 'FKPR': '0.12', 'KMAX': '25'}"
729,Zellsis,"{'RND': '80', 'KPR': '0.58', 'APR': '0.61', 'FKPR': '0.08', 'KMAX': '17'}","{'RND': '59', 'KPR': '0.53', 'APR': '0.27', 'FKPR': '0.03', 'KMAX': '14'}","{'RND': '116', 'KPR': '0.68', 'APR': '0.16', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '190', 'KPR': '0.75', 'APR': '0.40', 'FKPR': '0.10', 'KMAX': '19'}","{'RND': '133', 'KPR': '0.56', 'APR': '0.59', 'FKPR': '0.05', 'KMAX': '19'}","{'RND': '91', 'KPR': '0.69', 'APR': '0.47', 'FKPR': '0.03', 'KMAX': '21'}","{'RND': '161', 'KPR': '0.66', 'APR': '0.21', 'FKPR': '0.07', 'KMAX': '23'}"
4004,zekken,"{'RND': '80', 'KPR': '1.01', 'APR': '0.16', 'FKPR': '0.26', 'KMAX': '25'}","{'RND': '59', 'KPR': '0.73', 'APR': '0.14', 'FKPR': '0.22', 'KMAX': '20'}","{'RND': '116', 'KPR': '0.72', 'APR': '0.09', 'FKPR': '0.20', 'KMAX': '21'}","{'RND': '190', 'KPR': '0.89', 'APR': '0.29', 'FKPR': '0.18', 'KMAX': '29'}","{'RND': '133', 'KPR': '0.88', 'APR': '0.17', 'FKPR': '0.26', 'KMAX': '31'}","{'RND': '91', 'KPR': '0.93', 'APR': '0.26', 'FKPR': '0.24', 'KMAX': '27'}","{'RND': '161', 'KPR': '0.91', 'APR': '0.21', 'FKPR': '0.22', 'KMAX': '32'}"
659,Sacy,"{'RND': '80', 'KPR': '0.66', 'APR': '0.39', 'FKPR': '0.06', 'KMAX': '14'}","{'RND': '59', 'KPR': '0.61', 'APR': '0.19', 'FKPR': '0.08', 'KMAX': '15'}","{'RND': '116', 'KPR': '0.54', 'APR': '0.16', 'FKPR': '0.04', 'KMAX': '22'}","{'RND': '190', 'KPR': '0.61', 'APR': '0.53', 'FKPR': '0.09', 'KMAX': '15'}","{'RND': '133', 'KPR': '0.70', 'APR': '0.37', 'FKPR': '0.05', 'KMAX': '23'}","{'RND': '91', 'KPR': '0.56', 'APR': '0.41', 'FKPR': '0.07', 'KMAX': '23'}","{'RND': '161', 'KPR': '0.60', 'APR': '0.52', 'FKPR': '0.04', 'KMAX': '20'}"
727,saadhak,"{'RND': '63', 'KPR': '0.49', 'APR': '0.48', 'FKPR': '0.10', 'KMAX': '12'}","{'RND': '68', 'KPR': '0.66', 'APR': '0.54', 'FKPR': '0.12', 'KMAX': '19'}","{'RND': '106', 'KPR': '0.75', 'APR': '0.26', 'FKPR': '0.10', 'KMAX': '19'}","{'RND': '54', 'KPR': '0.54', 'APR': '0.22', 'FKPR': '0.11', 'KMAX': '19'}","{'RND': '118', 'KPR': '0.60', 'APR': '0.37', 'FKPR': '0.07', 'KMAX': '21'}","{'RND': '45', 'KPR': '0.51', 'APR': '0.53', 'FKPR': '0.11', 'KMAX': '13'}","{'RND': '39', 'KPR': '0.85', 'APR': '0.31', 'FKPR': '0.05', 'KMAX': '23'}"
1575,Quick,"{'RND': '63', 'KPR': '0.68', 'APR': '0.13', 'FKPR': '0.11', 'KMAX': '15'}","{'RND': '19', 'KPR': '0.37', 'APR': '0.05', 'FKPR': '0.05', 'KMAX': '7'}","{'RND': '37', 'KPR': '0.57', 'APR': '0.14', 'FKPR': '0.05', 'KMAX': '14'}","{'RND': '54', 'KPR': '0.57', 'APR': '0.09', 'FKPR': '0.06', 'KMAX': '14'}","{'RND': '118', 'KPR': '0.84', 'APR': '0.19', 'FKPR': '0.18', 'KMAX': '27'}","{'RND': '58', 'KPR': '0.36', 'APR': '0.33', 'FKPR': '0.02', 'KMAX': '13'}","{'RND': '16', 'KPR': '0.25', 'APR': '0.25', 'FKPR': '0.00', 'KMAX': '4'}"
8447,Less,"{'RND': '63', 'KPR': '0.68', 'APR': '0.21', 'FKPR': '0.08', 'KMAX': '16'}","{'RND': '68', 'KPR': '1.00', 'APR': '0.26', 'FKPR': '0.09', 'KMAX': '25'}","{'RND': '106', 'KPR': '0.83', 'APR': '0.25', 'FKPR': '0.08', 'KMAX': '27'}","{'RND': '54', 'KPR': '0.54', 'APR': '0.24', 'FKPR': '0.04', 'KMAX': '13'}","{'RND': '118', 'KPR': '0.72', 'APR': '0.34', 'FKPR': '0.09', 'KMAX': '21'}","{'RND': '45', 'KPR': '0.73', 'APR': '0.13', 'FKPR': '0.09', 'KMAX': '25'}","{'RND': '39', 'KPR': '0.64', 'APR': '0.28', 'FKPR': '0.03', 'KMAX': '14'}"
2408,tuyz,"{'RND': '63', 'KPR': '0.71', 'APR': '0.29', 'FKPR': '0.05', 'KMAX': '20'}","{'RND': '68', 'KPR': '0.79', 'APR': '0.51', 'FKPR': '0.01', 'KMAX': '22'}","{'RND': '106', 'KPR': '0.61', 'APR': '0.35', 'FKPR': '0.03', 'KMAX': '20'}","{'RND': '54', 'KPR': '0.48', 'APR': '0.26', 'FKPR': '0.02', 'KMAX': '11'}","{'RND': '118', 'KPR': '0.73', 'APR': '0.25', 'FKPR': '0.08', 'KMAX': '20'}","{'RND': '45', 'KPR': '0.80', 'APR': '0.62', 'FKPR': '0.04', 'KMAX': '19'}","{'RND': '39', 'KPR': '0.51', 'APR': '0.31', 'FKPR': '0.03', 'KMAX': '12'}"
6193,cauanzin,"{'RND': '63', 'KPR': '0.57', 'APR': '0.29', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '68', 'KPR': '0.66', 'APR': '0.35', 'FKPR': '0.04', 'KMAX': '19'}","{'RND': '106', 'KPR': '0.72', 'APR': '0.28', 'FKPR': '0.10', 'KMAX': '18'}","{'RND': '54', 'KPR': '0.67', 'APR': '0.31', 'FKPR': '0.09', 'KMAX': '18'}","{'RND': '118', 'KPR': '0.79', 'APR': '0.31', 'FKPR': '0.08', 'KMAX': '22'}","{'RND': '45', 'KPR': '0.71', 'APR': '0.29', 'FKPR': '0.13', 'KMAX': '16'}","{'RND': '39', 'KPR': '0.72', 'APR': '0.21', 'FKPR': '0.21', 'KMAX': '14'}"
31207,Carpe,"{'RND': '42', 'KPR': '0.62', 'APR': '0.40', 'FKPR': '0.07', 'KMAX': '14'}","{'RND': '22', 'KPR': '0.36', 'APR': '0.45', 'FKPR': '0.00', 'KMAX': '8'}",,"{'RND': '18', 'KPR': '0.61', 'APR': '0.11', 'FKPR': '0.17', 'KMAX': '11'}","{'RND': '24', 'KPR': '0.46', 'APR': '0.29', 'FKPR': '0.04', 'KMAX': '11'}","{'RND': '68', 'KPR': '0.54', 'APR': '0.28', 'FKPR': '0.07', 'KMAX': '24'}","{'RND': '86', 'KPR': '0.66', 'APR': '0.40', 'FKPR': '0.03', 'KMAX': '17'}"
4545,Sayaplayer,"{'RND': '42', 'KPR': '0.88', 'APR': '0.19', 'FKPR': '0.24', 'KMAX': '19'}","{'RND': '22', 'KPR': '0.91', 'APR': '0.14', 'FKPR': '0.23', 'KMAX': '20'}",,"{'RND': '18', 'KPR': '0.56', 'APR': '0.11', 'FKPR': '0.06', 'KMAX': '10'}","{'RND': '24', 'KPR': '0.58', 'APR': '0.29', 'FKPR': '0.17', 'KMAX': '14'}","{'RND': '68', 'KPR': '0.66', 'APR': '0.16', 'FKPR': '0.03', 'KMAX': '18'}","{'RND': '86', 'KPR': '0.84', 'APR': '0.16', 'FKPR': '0.26', 'KMAX': '19'}"
1129,Rossy,"{'RND': '42', 'KPR': '0.79', 'APR': '0.62', 'FKPR': '0.12', 'KMAX': '20'}","{'RND': '22', 'KPR': '0.41', 'APR': '0.27', 'FKPR': '0.09', 'KMAX': '9'}",,"{'RND': '18', 'KPR': '0.50', 'APR': '0.22', 'FKPR': '0.00', 'KMAX': '9'}","{'RND': '24', 'KPR': '0.92', 'APR': '0.67', 'FKPR': '0.08', 'KMAX': '22'}","{'RND': '68', 'KPR': '0.74', 'APR': '0.25', 'FKPR': '0.09', 'KMAX': '19'}","{'RND': '86', 'KPR': '0.56', 'APR': '0.38', 'FKPR': '0.07', 'KMAX': '15'}"
